timestamp,date,time,day,irradiance,temperature,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,pmax,SCC,panel
1555390800,4/16/2019,9:01:06 AM,Tuesday,557.8,28.21,31.463,,,28.36625,,30.656,29.605,,30.117,29.336,28.137,27.55375,,28.793,27.843,,,27.292,26.60111111,,27.58,26.817,26.367,26.00625,,26.068,25.936,,26.624,,,25.9125,8801.92,673,clean
1555390800,4/16/2019,9:01:06 AM,Tuesday,557.8,28.21,27.705,,,26.074,,26.949,26.362,,21.043,26.312,26.005,25.88,,26.38,26.267,,,25.736,25.68,,20.656,26.043,26.004,25.76,,25.648,25.88,,20.549,,,25.961,7964.932,630,dusty
1555394400,4/16/2019,10:01:16 AM,Tuesday,787,33.99,45.556,,,46.98625,,47.513,48.333,,47.464,48.606,49.02,49.22125,,47.227,47.921,,,46.206,46.64,,45.34,45.971,46.883,47.97875,,46.507,47.69,,44.89,,,47.0325,56452.32,4520,clean
1555394400,4/16/2019,10:01:16 AM,Tuesday,787,33.99,46.665,,,44.952,,46.651,46.82,,0,47.908,46.609,46.801,,46.77,46.721,,,45.801,45.115,,0,45.8,46.39,46.126,,47.396,48.307,,0,,,45.714,40853.528,4447,dusty
1555398000,4/16/2019,11:01:52 AM,Tuesday,916.77,32.31,49.921,,,52.919,,52.556,53.696,,52.358,54.025,54.645,55,,52.059,53.289,,,51.144,51.856,,50.04,50.97,51.952,53.589,,51.588,53.025,,49.34,,,52.67,61858.73,5299,clean
1555398000,4/16/2019,11:01:52 AM,Tuesday,916.77,32.31,51.571,,,50.763,,51.238,52.033,,0,53.026,51.764,52.069,,51.577,51.733,,,50.313,50.151,,0,50.945,51.782,51.853,,52.833,53.888,,0,,,50.882,48581.4,5223,dusty
1555401600,4/16/2019,12:02:30 PM,Tuesday,1033.98,34.46,55.106,,,null,,56.144,56.764,,56.164,57.676,57.777,null,,55.819,56.769,,,55.127,55.751,,54.852,55.414,56.09,null,,55.483,56.408,,53.876,,,null,66282.24,5963,clean
1555401600,4/16/2019,12:02:30 PM,Tuesday,1033.98,34.46,55.55,,,53.838,,54.083,54.582,,0,55.344,53.645,53.909,,53.889,53.764,,,52.666,51.901,,0,53.502,53.589,53.576,,54.876,54.62,,0,,,51.626,52712.484,5837,dusty
1555405200,4/16/2019,1:02:43 PM,Tuesday,1030.84,35.25,55.494,,,55.815,,55.433,55.04,,54.694,55.982,55.101,55.125,,54.309,54.489,,,53.562,53.695,,54.22,54.063,54.251,54.97,,53.158,53.786,,51.77,,,52.91,67181.928,5990,clean
1555405200,4/16/2019,1:02:43 PM,Tuesday,1030.84,35.25,54.839,,,52.371,,52.89,52.963,,0,53.126,51.107,50.989,,52.034,51.689,,,51.02,49.918,,0,52.02,51.808,51.031,,52.607,51.958,,0,,,48.639,62129.308,5906,dusty
1555408800,4/16/2019,2:03:34 PM,Tuesday,975.37,35.72,54.17,,,55.763,,54.206,54.119,,52.984,54.621,53.963,54.106,,53.2,53.689,,,52.463,52.557,,53.051,52.981,53.213,54.67,,51.77,52.478,,50.389,,,52.551,65083.689,5617,clean
1555408800,4/16/2019,2:03:34 PM,Tuesday,975.37,35.72,53.858,,,52.539,,51.82,52.352,,0,51.802,50.096,49.994,,51.108,50.882,,,49.939,49.021,,0,51.048,51.183,50.583,,51.234,51.075,,0,,,47.657,62213.662,5549,dusty
1555412400,4/16/2019,3:03:37 PM,Tuesday,817.34,33.88,49.626,,,50.739,,49.47333333,49.258,,48.684,49.625,48.969,49.36222222,,48.333,48.851,,,47.589,48.208,,48.134,48.188,48.67,49.894,,47.552,48.61,,46.151,,,47.90333333,57148.728,4659,clean
1555412400,4/16/2019,3:03:37 PM,Tuesday,817.34,33.88,48.446,,,47.239,,47.013,47.106,,0,47.046,45.525,45.789,,46.313,46.026,,,45.464,44.609,,0,46.451,46.333,45.582,,46.526,46.214,,0,,,43.194,58946.31,4630,dusty
1555416000,4/16/2019,4:03:44 PM,Tuesday,606.99,34.22,45.314,,,47.208,,45.658,45.657,,44.701,45.845,45.55,45.89,,44.69,45.265,,,43.826,44.451,,44.17,44.333,44.982,46.138,,43.671,44.615,,42.671,,,44.645,44425.84,3411,clean
1555416000,4/16/2019,4:03:44 PM,Tuesday,606.99,34.22,43.983,,,44.464,,43.366,43.771,,0,43.452,42.715,43.352,,43.056,43.151,,,42.271,42.114,,0,43.096,43.346,43.231,,43.307,43.351,,0,,,40.945,46006.947,3412,dusty
1555419600,4/16/2019,5:04:32 PM,Tuesday,350.59,31.73,31.6,,,38.214,,33.501,36.895,,31.412,33.574,36.881,37.332,,33.081,36.77,,,32.738,36.29,,31.285,32.749,36.539,37.47,,32.784,36.495,,31.106,,,36.907,9742.788,739,clean
1555419600,4/16/2019,5:04:32 PM,Tuesday,350.59,31.73,36.795,,,36.558,,36.101,36.113,,36.521,36.082,35.576,35.887,,36,36.113,,,35.762,35.451,,36.764,36.589,35.958,35.689,,36.158,35.889,,35.027,,,34.651,25640.104,1865,dusty
1555423200,4/16/2019,6:05:27 PM,Tuesday,51.28,29.46,27.617,,,27.617,,27.5,27.662,,27.374,27.512,27.349,27.293,,27.579,27.586,,,27.393,27.262,,27.531,27.424,27.542,27.416,,27.449,27.579,,27.536,,,27.505,2054.325,273,clean
1555423200,4/16/2019,6:05:27 PM,Tuesday,51.28,29.46,27.73,,,27.886,,27.823,27.668,,27.45,27.712,27.724,27.636,,27.774,27.749,,,27.649,27.605,,27.692,27.756,27.693,27.512,,27.499,27.555,,27.543,,,27.525,2282.76,292,dusty
1555426800,4/16/2019,7:05:28 PM,Tuesday,0,27.36,24.4975,,,24.1375,,24.295,24.1075,,24.06,24.1075,23.795,23.72,,24.3425,24.0775,,,24.17,23.9675,,24.405,24.22,24.185,23.935,,24.045,24,,24.485,,,24,0.003,1,clean
1555426800,4/16/2019,7:05:28 PM,Tuesday,0,27.36,23.825,,,23.84,,24,23.84,,23.405,23.705,23.6375,23.4825,,23.97,23.81,,,23.6375,23.485,,23.78,23.92,23.75,23.64,,23.4175,23.4225,,23.8425,,,23.795,0.001,1,dusty
1555477200,4/17/2019,9:01:30 AM,Wednesday,73.26,19.54,34.82,,,28.3275,,33.899,32.693,,33.455,32.563,31.219,27.4675,,31.793,30.695,,,30.319,29.424,,30.481,29.582,28.95,27.1875,,28.705,28.312,,29.33,,,27.295,9388.96,708,clean
1555477200,4/17/2019,9:01:30 AM,Wednesday,73.26,19.54,30.494,,,28.481,,29.58,28.774,,10.918,28.83,28.298,28.062,,28.622,28.248,,,27.929,27.779,,10.931,27.979,27.906,27.735,,27.63,27.955,,10.868,,,27.823,0,1,dusty
1555480800,4/17/2019,10:01:50 AM,Wednesday,73.26,19.54,47.224,,,null,,49.133,49.783,,49.022,50.269,50.488,null,,48.507,49.165,,,47.875,48.207,,47.139,47.49,48.232,null,,47.87,49.006,,46.251,,,null,54528.783,4380,clean
1555480800,4/17/2019,10:01:50 AM,Wednesday,73.26,19.54,47.684,,,46.501,,47.807,48.231,,0,49.075,47.938,48.019,,47.827,47.738,,,46.932,46.425,,0,46.989,47.539,47.251,,48.444,49.264,,0,,,46.814,0,1,dusty
1555484400,4/17/2019,11:02:01 AM,Wednesday,73.26,19.54,56.889,,,null,,57.527,57.751,,56.92,58.215,58.225,null,,56.458,57.09,,,55.638,56.162,,55.765,55.795,56.539,null,,55.595,56.601,,54.127,,,null,60393.96,5248,clean
1555484400,4/17/2019,11:02:01 AM,Wednesday,73.26,19.54,50.844,,,49.725,,49.763,50.382,,0,50.503,49.02,49.395,,49.364,49.2,,,48.132,47.57,,0,48.926,49.181,49.012,,49.719,49.957,,0,,,47.177,0.112,1,dusty
1555488000,4/17/2019,12:02:12 PM,Wednesday,73.26,19.54,58.775,,,null,,59.058,59.364,,58.124,59.701,59.489,null,,57.884,58.50888889,,,56.563,57.182,,56.882,56.77111111,57.44,null,,55.951,57.526,,54.531,,,null,63604.107,5746,clean
1555488000,4/17/2019,12:02:12 PM,Wednesday,73.26,19.54,58.858,,,58.222,,56.934,57.883,,0,57.907,56.489,57.013,,56.545,56.72,,,55.514,55.337,,0,56.358,57.09,57.201,,57.369,57.945,,0,,,54.432,0,1,dusty
1555491600,4/17/2019,1:03:16 PM,Wednesday,73.26,19.54,60.458,,,60.81333333,,60.352,59.92,,59.218,60.782,59.77,59.76444444,,58.67,58.65,,,57.284,57.589,,58.056,57.733,58.189,59.62555556,,56.795,58.402,,55.058,,,57.93888889,64506.034,5876,clean
1555491600,4/17/2019,1:03:16 PM,Wednesday,73.26,19.54,59.114,,,58.27,,57.384,58.158,,0,58.156,56.464,56.815,,56.863,56.807,,,55.583,55.113,,0,57.021,57.227,56.689,,57.807,57.888,,0,,,53.314,0,1,dusty
1555495200,4/17/2019,2:04:24 PM,Wednesday,73.26,19.54,58.57666667,,,57.84375,,57.30555556,56.27111111,,57.57,57.94777778,56.60444444,57.36125,,55.89666667,56.24444444,,,56.169,56.189,,56.66,56.27222222,56.10555556,57.51125,,56.16111111,55.86111111,,54.98111111,,,53.665,62883.986,5421,clean
1555495200,4/17/2019,2:04:24 PM,Wednesday,73.26,19.54,55.569,,,46.889,,53.44,53.151,,0,53.751,52.057,46.544,,52.225,51.721,,,51.189,49.914,,0,52.001,51.106,45.226,,51.919,50.037,,0,,,42.744,0,1,dusty
1555498800,4/17/2019,3:05:28 PM,Wednesday,73.26,19.54,54.57777778,,,56.74333333,,54.30888889,54.151,,53.796,54.18875,53.98555556,54.95,,52.776,53.28666667,,,52.106,52.795,,52.55,52.41222222,53.21,55.76166667,,52.19555556,53.41111111,,50.1575,,,52.426,52136.676,4308,clean
1555498800,4/17/2019,3:05:28 PM,Wednesday,73.26,19.54,53.14,,,52.733,,51.932,52.482,,0,52.109,50.771,51.028,,51.071,50.933,,,50.37,49.563,,0,51.333,51.353,50.77,,51.444,51.332,,0,,,47.549,0,1,dusty
1555502400,4/17/2019,4:06:04 PM,Wednesday,73.26,19.54,47.226,,,47.995,,47.164,46.745,,46.532,47.403,46.695,47.046,,46.051,46.288,,,45.483,45.802,,45.795,45.619,46.12,47.282,,45.372,46.182,,44.325,,,45.921,41402.54,3176,clean
1555502400,4/17/2019,4:06:04 PM,Wednesday,73.26,19.54,45.132,,,44.994,,44.584,44.931,,44.45,44.764,44.389,44.345,,44.088,44.313,,,43.551,43.363,,44.295,44.15,44.169,43.67,,44.251,43.92,,43.014,,,41.539,0,1,dusty
1555506000,4/17/2019,5:06:59 PM,Wednesday,73.26,19.54,33.755,,,39.602,,35.475,38.284,,33.496,35.495,38.212,38.795,,34.939,38.08,,,34.62,37.726,,33.177,34.608,37.995,38.952,,34.647,37.895,,32.99,,,37.934,8197.77,656,clean
1555506000,4/17/2019,5:06:59 PM,Wednesday,73.26,19.54,38.283,,,37.859,,37.62,37.62,,38.152,37.625,37.326,37.609,,37.42,37.564,,,37.137,36.887,,38.351,38.015,37.351,36.951,,37.288,36.801,,36.582,,,35.701,0,1,dusty
1555509600,4/17/2019,6:07:54 PM,Wednesday,73.26,19.54,28.711,,,28.711,,28.618,28.729,,28.505,28.624,28.505,28.468,,28.693,28.661,,,28.567,28.45,,28.593,28.556,28.662,28.536,,28.598,28.711,,28.642,,,28.523,1132.88,190,clean
1555509600,4/17/2019,6:07:54 PM,Wednesday,73.26,19.54,28.736,,,28.841,,28.868,28.717,,28.549,28.781,28.81,28.667,,28.798,28.761,,,28.736,28.674,,28.698,28.742,28.644,28.499,,28.506,28.499,,28.563,,,28.499,0.034,1,dusty
1555513200,4/17/2019,7:08:29 PM,Wednesday,73.26,19.54,25.39,,,25.4675,,25.3875,25.42,,25.2025,25.3575,25.2475,25.1225,,25.5775,25.4675,,,25.4975,25.435,,25.4675,25.4825,25.53,25.3425,,25.435,25.435,,25.6075,,,25.3425,0,1,clean
1555513200,4/17/2019,7:08:29 PM,Wednesday,73.26,19.54,25.125,,,25.33,,25.2475,25.2325,,24.8425,25.1225,25.295,24.9975,,25.3575,25.3275,,,25.3275,25.3125,,25.265,25.2475,25.28,25.325,,24.89,25.06,,25.4225,,,25.5425,0,1,dusty
1555563600,4/18/2019,9:01:31 AM,Thursday,73.26,19.54,40.215,,,32.4525,,38.8,37.002,,37.643,36.876,35.87555556,31.06333333,,36.363,35.45888889,,,34.426,33.4,,35.30555556,34.31222222,33.032,30.2,,32.71555556,31.97333333,,33.287,,,29.97666667,11517.012,843,clean
1555563600,4/18/2019,9:01:31 AM,Thursday,73.26,19.54,35.124,,,32.568,,33.538,32.657,,0,32.55,31.876,31.575,,32.455,31.938,,,31.362,31.037,,0,31.504,31.216,31.125,,30.861,31.242,,0,,,30.992,0.107,1,dusty
1555567200,4/18/2019,10:01:47 AM,Thursday,73.26,19.54,59.095,,,null,,58.596,58.201,,58.864,59.807,59.226,null,,57.921,57.62666667,,,57.432,57.333,,56.987,57.188,57.244,null,,56.80111111,57.195,,55.339,,,null,52095.708,4397,clean
1555567200,4/18/2019,10:01:47 AM,Thursday,73.26,19.54,57.063,,,55.763,,55.989,56.07,,0,57.414,56.139,56.402,,56.102,55.52,,,54.964,54.337,,0,55.47,55.426,54.575,,56.232,56.395,,0,,,52.852,39511.121,4332,dusty
1555570800,4/18/2019,11:02:03 AM,Thursday,73.26,19.54,61.588,,,63.29,,62.331,62.719,,62.639,64.006,63.969,64.71125,,61.581,62.149,,,61.357,61.982,,60.525,60.589,61.362,62.99125,,61.221,62.358,,59.026,,,61.50875,58680.852,5335,clean
1555570800,4/18/2019,11:02:03 AM,Thursday,73.26,19.54,60.965,,,60.499,,60.489,61.203,,0,62.308,61.219,61.533,,60.465,60.57,,,59.437,59.426,,0,59.627,60.282,60.09,,61.581,62.139,,0,,,58.163,48080.505,5267,dusty
1555574400,4/18/2019,12:02:29 PM,Thursday,73.26,19.54,67.613,,,null,,67.206,66.992,,66.961,67.693,67.255,null,,64.987,65.319,,,63.925,64.837,,64.876,63.618,64.837,null,,63.774,65.755,,61.645,,,null,62434.802,5767,clean
1555574400,4/18/2019,12:02:29 PM,Thursday,73.26,19.54,66.275,,,66.33,,64.674,65.854,,0,66.036,64.662,65.431,,64.168,64.393,,,63.246,63.144,,0,64.262,65.23,64.886,,65.456,66.567,,0,,,61.015,0,1,dusty
1555578000,4/18/2019,1:03:06 PM,Thursday,73.26,19.54,61.131,,,60.747,,60.72,59.032,,56.596,58.476,56.445,56.73111111,,57.093,56.451,,,53.558,54.221,,55.915,55.126,55.863,58.451,,53.107,55.801,,52.521,,,56.72333333,63023.585,5589,clean
1555578000,4/18/2019,1:03:06 PM,Thursday,73.26,19.54,59.521,,,59.801,,57.745,58.75,,0,57.42,56.133,57.039,,57.157,57.244,,,56.164,56.17,,0,58.071,58.696,57.932,,57.626,58.57,,0,,,51.601,58610.97,5543,dusty
1555581600,4/18/2019,2:04:12 PM,Thursday,73.26,19.54,61.577,,,62.5475,,61.27333333,60.933,,59.802,60.85,60.32,60.7025,,58.996,59.558,,,57.451,58.377,,58.607,58.257,59.325,60.875,,57.338,59.05,,56.037,,,58.55,59698.74,5247,clean
1555581600,4/18/2019,2:04:12 PM,Thursday,73.26,19.54,60.801,,,60.37,,59.057,59.75,,0,59.319,57.666,58.252,,58.519,58.195,,,57.131,56.375,,0,58.508,58.484,57.964,,58.538,58.602,,0,,,53.995,53983.888,5194,dusty
1555585200,4/18/2019,3:05:23 PM,Thursday,73.26,19.54,56.826,,,56.9,,55.988,55.138,,55.259,55.626,54.914,55.632,,54.02,54.507,,,53.357,54.059,,54.388,53.995,54.62,56.175,,53.62,54.363,,52.54,,,53.096,52906.89,4409,clean
1555585200,4/18/2019,3:05:23 PM,Thursday,73.26,19.54,54.349,,,53.268,,53.064,53.257,,0,52.976,51.583,51.902,,52.077,51.62,,,50.952,49.957,,0,52.151,51.546,50.927,,51.969,51.106,,0,,,47.921,49725.66,4387,dusty
1555588800,4/18/2019,4:05:37 PM,Thursday,73.26,19.54,50.651,,,51.446,,50.501,50.032,,50.157,50.763,50.213,50.589,,49.412,49.827,,,49.096,49.487,,49.14,49.208,49.694,50.72,,48.95,49.59,,47.795,,,48.771,40989.417,3172,clean
1555588800,4/18/2019,4:05:37 PM,Thursday,73.26,19.54,43.764,,,48.59,,48.065,43.369,,49.277,48.026,47.39,47.896,,42.619,47.388,,,46.725,46.282,,49.257,47.351,42.358,47.028,,47.494,46.799,,47.432,,,44.777,40134.304,3186,dusty
1555592400,4/18/2019,5:06:33 PM,Thursday,73.26,19.54,36.063,,,41.313,,37.377,39.951,,35.626,37.233,39.625,40.22,,36.764,39.59,,,36.252,39.183,,35.284,36.314,39.476,40.552,,36.333,39.495,,35.1,,,39.477,9889,765,clean
1555592400,4/18/2019,5:06:33 PM,Thursday,73.26,19.54,39.964,,,39.776,,39.552,39.625,,39.644,39.456,39.165,39.394,,39.282,39.424,,,39.012,38.813,,39.733,39.725,39.137,38.833,,38.863,38.633,,38.101,,,37.27,21278.544,1650,dusty
1555596000,4/18/2019,6:07:28 PM,Thursday,49.19,32.4,31.211,,,31.242,,31.074,31.266,,30.98,31.112,30.974,30.936,,31.179,31.173,,,30.986,30.873,,31.087,31.024,31.143,31.044,,31.099,31.217,,31.082,,,31.057,1712.172,249,clean
1555596000,4/18/2019,6:07:28 PM,Thursday,49.19,32.4,31.361,,,31.499,,31.48,31.267,,31.179,31.368,31.368,31.267,,31.424,31.368,,,31.312,31.249,,31.33,31.368,31.273,31.093,,31.162,31.167,,31.131,,,31.037,0,1,dusty
1555599600,4/18/2019,7:08:02 PM,Thursday,0,30.21,27.17,,,27.1725,,27.14,27.1225,,27.09,27.06,27.015,27.06,,27.325,27.25,,,27.28,27.2175,,27.34,27.3875,27.485,27.265,,27.515,27.42,,27.62,,,27.22,0,1,clean
1555599600,4/18/2019,7:08:02 PM,Thursday,0,30.21,26.765,,,26.81,,27,26.87,,26.53,26.8725,26.9225,26.7025,,27,26.97,,,26.855,26.6375,,26.9375,27,26.705,26.6225,,26.485,26.455,,27.2025,,,27.1875,0,1,dusty
1555650000,4/19/2019,9:01:05 AM,Friday,0,25.4,41.489,,,37.345,,40.65,39.357,,39.826,39.264,37.894,35.7675,,38.607,37.389,,,36.815,35.858,,37.149,36.307,35.526,34.455,,35.057,34.394,,35.801,,,33.75,12678.58,912,clean
1555650000,4/19/2019,9:01:05 AM,Friday,0,25.4,37.369,,,34.764,,36.14,35.295,,9.775,35.238,34.419,34.108,,34.976,34.394,,,33.807,33.395,,9.757,33.864,33.47,33.343,,33.376,33.745,,9.707,,,33.326,10916.418,837,dusty
1555653600,4/19/2019,10:02:13 AM,Friday,0,25.4,49.207,,,49.933,,51.55,51.903,,51.338,52.801,52.702,52.468,,50.807,51.114,,,49.657,49.642,,49.451,49.701,50.07,50.852,,50.497,51.276,,49.101,,,50.482,52588.41,4229,clean
1555653600,4/19/2019,10:02:13 AM,Friday,0,25.4,44.289,,,48.308,,50.389,50.558,,0,51.414,50.259,50.214,,49.82,49.932,,,48.164,48.115,,0,48.871,49.489,49.456,,50.564,51.532,,0,,,49.196,50227.719,4166,dusty
1555657200,4/19/2019,11:03:13 AM,Friday,0,25.4,55.408,,,56.789,,58.263,58.688,,57.749,59.563,59.596,59.651,,57.195,57.838,,,55.819,56.05666667,,55.757,56.27,56.777,58.038,,57.233,58.157,,55.345,,,57.477,59770.356,5326,clean
1555657200,4/19/2019,11:03:13 AM,Friday,0,25.4,55.815,,,54.571,,56.995,57.218,,0,58.12,57.065,56.883,,56.513,56.671,,,54.278,54.189,,0,55.27,55.921,55.833,,57.671,58.77,,0,,,55.684,52606.948,5263,dusty
1555660800,4/19/2019,12:03:16 PM,Friday,0,25.4,64.987,,,63.912,,63.519,62.432,,63.213,63.975,62.644,63.263,,62.157,62.132,,,61.594,61.363,,62.482,61.888,61.613,63.212,,61.13,61.096,,60.44,,,59.908,62571.04,5646,clean
1555660800,4/19/2019,12:03:16 PM,Friday,0,25.4,61.658,,,58.839,,59.894,59.65,,0,60.113,58.352,58.618,,58.707,58.356,,,57.264,56.239,,0,58.054,57.514,57.271,,58.638,57.326,,0,,,54.545,50599.341,5619,dusty
1555664400,4/19/2019,1:03:20 PM,Friday,0,25.4,61.237,,,63.27777778,,61.757,61.82,,61.144,62.414,62.194,63.30555556,,60.619,61.277,,,59.746,60.434,,60.401,60.338,61.026,62.76444444,,59.827,61.251,,58.152,,,61.09111111,62933.52,5715,clean
1555664400,4/19/2019,1:03:20 PM,Friday,0,25.4,55.932,,,54.957,,54.465,54.945,,0,55.163,53.65,53.846,,54.158,54.045,,,53.32,52.788,,0,54.195,54.288,53.932,,55.058,55.389,,0,,,51.608,50418.247,5673,dusty
1555668000,4/19/2019,2:03:24 PM,Friday,928.28,43.08,58.357,,,60.083,,58.524,58.534,,57.782,59.201,58.794,59.439,,57.589,58.319,,,57.145,57.546,,57.439,57.52,58.064,59.408,,56.757,57.794,,55.57,,,57.638,60457.719,5327,clean
1555668000,4/19/2019,2:03:24 PM,Friday,928.28,43.08,58.371,,,57.064,,56.639,57.008,,0,57.051,55.727,55.638,,56.1,56.083,,,55.383,54.613,,0,55.952,55.896,55.426,,56.658,56.181,,0,,,53.046,0,1,dusty
1555671600,4/19/2019,3:03:26 PM,Friday,880.14,41.39,54.737,,,55.9,,55.014,54.55,,53.815,55.101,54.314,54.712,,53.788,54.114,,,52.87,53.087,,53.494,53.47,53.783,55.14,,52.634,53.575,,51.613,,,53.782,54045.204,4524,clean
1555671600,4/19/2019,3:03:26 PM,Friday,880.14,41.39,53.907,,,53.319,,52.776,47.889,,0,52.838,51.62,51.795,,52.202,52.126,,,51.426,50.921,,0,52.245,52.394,51.921,,52.683,52.431,,0,,,49.577,0,1,dusty
1555675200,4/19/2019,4:04:14 PM,Friday,880.14,41.39,49.933,,,50.725,,50.051,49.589,,49.189,50.219,49.633,49.908,,49.219,49.432,,,48.67,48.919,,48.707,48.871,49.206,50.12,,48.419,49.071,,47.303,,,48.858,41147.524,3213,clean
1555675200,4/19/2019,4:04:14 PM,Friday,880.14,41.39,38.565,,,38.414,,42.976,33.426,,33.513,42.952,42.364,42.714,,32.907,42.588,,,42.07,41.751,,43.989,42.593,37.731,37.444,,42.776,42.582,,42.739,,,35.857,40980.302,3215,dusty
1555678800,4/19/2019,5:05:09 PM,Friday,880.14,41.39,37.721,,,42.893,,39.002,41.546,,37.228,38.777,41.245,41.963,,38.326,41.17,,,37.796,40.725,,36.933,37.8,40.988,42.12,,37.82,40.931,,36.663,,,41.058,10780.483,830,clean
1555678800,4/19/2019,5:05:09 PM,Friday,880.14,41.39,41.689,,,41.558,,41.158,41.264,,41.408,41.058,40.739,41.12,,40.989,41.063,,,40.688,40.438,,41.54,41.376,40.87,40.577,,40.702,40.514,,39.745,,,39.095,22737.639,1721,dusty
1555682400,4/19/2019,6:06:03 PM,Friday,880.14,41.39,32.457,,,32.526,,32.332,32.475,,32.176,32.326,32.176,32.138,,32.389,32.357,,,32.119,32.006,,32.245,32.17,32.295,32.238,,32.182,32.276,,32.182,,,32.251,2026.908,273,clean
1555682400,4/19/2019,6:06:03 PM,Friday,880.14,41.39,32.581,,,32.745,,32.683,32.5,,32.277,32.533,32.526,32.438,,32.614,32.588,,,32.427,32.445,,32.433,32.545,32.507,32.356,,32.319,32.407,,32.252,,,32.264,2306.556,294,dusty
1555686000,4/19/2019,7:06:05 PM,Friday,880.14,41.39,28.31,,,28.336,,28.298,28.298,,28.174,28.226,28.098,28.122,,28.476,28.412,,,28.398,28.372,,28.384,28.61,28.636,28.438,,28.648,28.56,,28.75,,,28.346,0.006,1,clean
1555686000,4/19/2019,7:06:05 PM,Friday,880.14,41.39,27.874,,,27.924,,28.148,28.012,,27.622,27.948,28,27.7,,28.148,28.062,,,28.012,27.822,,28.024,28.162,27.86,27.798,,27.664,27.584,,28.312,,,28.196,0.005,1,dusty
1555736400,4/20/2019,9:01:08 AM,Saturday,538.97,36.13,43.556,,,40.52888889,,43.378,42.157,,42.376,42.124,40.633,39.63222222,,41.413,40.076,,,39.377,38.251,,40.001,38.939,37.938,37.11888889,,37.526,36.74,,38.495,,,35.77222222,13312.53,957,clean
1555736400,4/20/2019,9:01:08 AM,Saturday,538.97,36.13,39.926,,,36.773,,38.571,37.632,,0,37.451,36.369,35.994,,37.04,36.339,,,35.625,35.063,,0,35.658,35.145,35.057,,34.995,35.196,,0,,,34.982,11114.993,850,dusty
1555740000,4/20/2019,10:02:05 AM,Saturday,774.44,43.47,51.2,,,52.70571429,,53.32666667,53.826,,52.713,54.27,54.51555556,54.73285714,,52.958,53.51555556,,,51.883,52.107,,51.38333333,51.92444444,52.46666667,53.41142857,,52,53.07111111,,50.571,,,52.79571429,53274.276,4435,clean
1555740000,4/20/2019,10:02:05 AM,Saturday,774.44,43.47,25.632,,,51.257,,52.258,52.726,,0,53.183,52.445,52.657,,52.07,52.421,,,50.501,50.502,,0,51.249,51.957,51.876,,52.652,53.752,,0,,,51.582,48142.815,4375,dusty
1555743600,4/20/2019,11:02:08 AM,Saturday,941.88,40.92,54.319,,,55.258,,56.907,57.163,,56.614,58.384,58.254,58.133,,56.014,56.459,,,54.413,54.488,,54.699,54.995,55.507,56.501,,56.025,56.806,,54.619,,,56.132,60835.435,5405,clean
1555743600,4/20/2019,11:02:08 AM,Saturday,941.88,40.92,32.688,,,52.926,,55.696,50.064,,0,57.039,55.314,55.214,,49.452,55.225,,,52.719,52.487,,0,53.907,48.827,54.327,,55.978,56.932,,0,,,54.245,55972.242,5339,dusty
1555747200,4/20/2019,12:02:11 PM,Saturday,1019.33,42.43,58.983,,,60.58333333,,61.984,62.388,,61.576,63.664,63.556,63.39666667,,61.138,61.87,,,59.533,59.745,,59.469,60.145,60.751,61.88888889,,61.108,62.119,,59.107,,,61.57777778,64332.991,5899,clean
1555747200,4/20/2019,12:02:11 PM,Saturday,1019.33,42.43,60.183,,,58.032,,60.644,60.895,,0,62.107,60.425,60.37,,60.051,60.277,,,57.714,57.407,,0,58.77,59.519,59.313,,61.476,62.525,,0,,,58.815,51847.858,5827,dusty
1555750800,4/20/2019,1:02:14 PM,Saturday,985.84,42.08,57.137,,,60.527,,58.907,59.675,,58.477,60.639,60.888,61.325,,58.644,59.871,,,58.282,59.101,,57.701,58.627,59.313,60.794,,58.77,60.176,,56.413,,,60.444,63741.59,5700,clean
1555750800,4/20/2019,1:02:14 PM,Saturday,985.84,42.08,59.377,,,58.988,,58.357,58.976,,0,59.426,58.407,58.502,,58.333,58.664,,,58.058,57.926,,0,58.244,59.071,59.081,,60.057,61.046,,0,,,57.872,52964.24,5642,dusty
1555754400,4/20/2019,2:02:18 PM,Saturday,922,41.88,59.85,,,61.67,,60.028,60.22,,59.326,60.994,60.583,60.847,,59.133,59.914,,,58.509,58.833,,58.776,58.888,59.29,60.564,,58.038,58.832,,56.632,,,59.044,60228.098,5375,clean
1555754400,4/20/2019,2:02:18 PM,Saturday,922,41.88,59.965,,,58.601,,58.115,58.501,,0,58.658,57.208,57.246,,57.752,57.638,,,56.476,56.088,,0,57.425,57.633,57.17,,57.976,58.065,,0,,,54.813,54465.928,5310,dusty
1555758000,4/20/2019,3:02:28 PM,Saturday,780.72,40.15,54.357,,,55.639,,54.394,54.076,,54.096,54.852,54.108,54.694,,53.297,53.852,,,52.781,53.178,,52.933,52.888,53.395,54.512,,52.427,53.077,,50.989,,,52.271,55319.815,4550,clean
1555758000,4/20/2019,3:02:28 PM,Saturday,780.72,40.15,32.214,,,31.338,,52.339,31.413,,26.132,41.889,50.99,35.707,,30.802,35.882,,,40.52,34.795,,26.425,41.126,30.481,30.287,,46.362,40.802,,25.363,,,28.864,52168.994,4499,dusty
